1409227200,199.585,199.685,199.535,199.585,-1,-1.00,0,-1
1409229000,199.585,199.84,199.515,199.595,-1,-1.00,0,-1
1409230800,199.595,199.605,199.425,199.58,-1,-1.00,0,-1
1409232600,199.58,199.865,199.395,199.815,-1,-1.00,0,-1
1409234400,199.815,199.915,199.515,199.805,-1,-1.00,0,-1
1409236200,199.805,200.015,199.665,199.965,-1,-1.00,0,-1
1409238000,199.965,200.015,199.815,199.915,-1,-1.00,0,-1
1409239800,199.915,200.035,199.875,199.985,-1,-1.00,0,-1
1409241600,199.985,200.215,199.935,200.205,-1,-1.00,0,-1
1409243400,200.205,200.265,200.125,200.185,-1,-1.00,0,-1
1409245200,200.185,200.205,200.085,200.135,-1,-1.00,0,-1
1409247000,200.135,200.235,200.105,200.175,-1,-1.00,0,-1
1409248800,200.175,200.205,200.095,200.165,-1,-1.00,0,-1
1409250600,200.165,200.235,200.065,200.075,-1,-1.00,0,-1
1409252400,200.075,200.175,200.025,200.125,-1,-1.00,0,-1
1409254200,200.125,200.205,199.965,200.145,-1,-1.00,0,-1
1409256000,200.145,200.295,200.125,200.275,-1,-1.00,0,-1
1409257800,200.275,200.44,200.275,200.43,-1,-1.00,0,-1
1409259600,200.43,200.505,200.425,200.475,-1,-1.00,0,-1
1409261400,200.475,200.475,200.445,200.455,-1,-1.00,0,-1
1409263200,200.455,200.48,200.385,200.425,-1,-1.00,0,-1
1409265000,200.425,200.43,200.405,200.42,-1,-1.00,0,-1
1409266800,200.42,200.425,200.405,200.405,-1,-1.00,0,-1
1409268600,200.405,200.435,200.405,200.43,-1,-1.00,0,-1
1409299200,200.51,200.855,200.315,200.825,-1,-1.00,0,-1
1409301000,200.825,200.84,200.70,200.72,-1,-1.00,0,-1
1409302800,200.72,200.785,200.585,200.635,-1,-1.00,0,-1
1409304600,200.635,200.68,200.515,200.615,-1,-1.00,0,-1
1409306400,200.615,200.71,200.575,200.695,-1,-1.00,0,-1
1409308200,200.695,200.845,200.67,200.74,-1,-1.00,0,-1
1409310000,200.74,200.855,200.67,200.80,-1,-1.00,0,-1
1409311800,200.80,200.83,200.62,200.66,-1,-1.00,0,-1
1409313600,200.66,200.75,200.54,200.57,-1,-1.00,0,-1
1409315400,200.57,200.595,200.41,200.445,-1,-1.00,0,-1
1409317200,200.445,200.56,200.435,200.455,-1,-1.00,0,-1
1409319000,200.455,200.545,200.015,200.165,-1,-1.00,0,-1
1409320800,200.165,200.185,199.825,199.915,-1,-1.00,0,-1
1409322600,199.915,200.265,199.865,200.255,-1,-1.00,0,-1
1409324400,200.255,200.495,200.255,200.455,-1,-1.00,0,-1
1409326200,200.455,200.675,200.425,200.635,-1,-1.00,0,-1
1409328000,200.635,200.725,200.445,200.495,-1,-1.00,0,-1
1409329800,200.495,200.565,200.405,200.515,-1,-1.00,0,-1
1409331600,200.515,200.535,200.355,200.425,-1,-1.00,0,-1
1409333400,200.425,200.455,200.345,200.415,-1,-1.00,0,-1
1409335200,200.415,200.485,200.405,200.465,-1,-1.00,0,-1
1409337000,200.465,200.465,200.315,200.385,-1,-1.00,0,-1
1409338800,200.385,200.445,200.285,200.385,-1,-1.00,0,-1
1409340600,200.385,200.725,200.355,200.695,-1,-1.00,0,-1
1409342400,200.695,200.70,200.515,200.565,-1,-1.00,0,-1
1409344200,200.565,200.57,200.425,200.44,-1,-1.00,0,-1
1409346000,200.44,200.525,200.435,200.525,-1,-1.00,0,-1
1409347800,200.525,200.56,200.525,200.56,-1,-1.00,0,-1
1409349600,200.56,200.56,200.555,200.56,-1,-1.00,0,-1
1409351400,200.56,200.56,200.545,200.56,-1,-1.00,0,-1
1409353200,200.56,200.56,200.525,200.56,-1,-1.00,0,-1
1409355000,200.56,200.565,200.525,200.54,-1,-1.00,0,-1
1409644800,201.005,201.21,200.955,201.145,-1,-1.00,0,-1
1409646600,201.145,201.225,201.05,201.05,-1,-1.00,0,-1
1409648400,201.05,201.24,201.015,201.11,-1,-1.00,0,-1
1409650200,201.11,201.125,201.02,201.06,-1,-1.00,0,-1
1409652000,201.06,201.22,201.04,201.115,-1,-1.00,0,-1
1409653800,201.115,201.205,201.04,201.075,-1,-1.00,0,-1
1409655600,201.075,201.115,200.875,200.945,-1,-1.00,0,-1
1409657400,200.945,200.955,200.755,200.88,-1,-1.00,0,-1
1409659200,200.88,201.005,200.875,200.975,-1,-1.00,0,-1
1409661000,200.975,200.975,200.815,200.825,-1,-1.00,0,-1
1409662800,200.825,201.095,200.825,200.97,-1,-1.00,0,-1
1409664600,200.97,200.995,200.485,200.665,-1,-1.00,0,-1
1409666400,200.665,200.845,200.465,200.755,-1,-1.00,0,-1
1409668200,200.755,200.935,200.665,200.935,-1,-1.00,0,-1
1409670000,200.935,200.975,200.505,200.535,-1,-1.00,0,-1
1409671800,200.535,200.645,200.215,200.285,-1,-1.00,0,-1
1409673600,200.285,200.435,200.21,200.395,-1,-1.00,0,-1
1409675400,200.395,200.395,199.945,199.965,-1,-1.00,0,-1
1409677200,199.965,200.115,199.865,199.945,-1,-1.00,0,-1
1409679000,199.945,200.155,199.875,200.125,-1,-1.00,0,-1
1409680800,200.125,200.315,200.105,200.315,-1,-1.00,0,-1
1409682600,200.315,200.475,200.215,200.425,-1,-1.00,0,-1
1409684400,200.425,200.485,200.365,200.435,-1,-1.00,0,-1
1409686200,200.435,200.645,200.315,200.59,-1,-1.00,0,-1
1409688000,200.59,200.625,200.54,200.585,-1,-1.00,0,-1
1409689800,200.585,200.675,200.555,200.665,-1,-1.00,0,-1
1409691600,200.665,200.685,200.625,200.675,-1,-1.00,0,-1
1409693400,200.675,200.695,200.555,200.565,-1,-1.00,0,-1
1409695200,200.565,200.605,200.505,200.54,-1,-1.00,0,-1
1409697000,200.54,200.585,200.535,200.575,-1,-1.00,0,-1
1409698800,200.575,200.60,200.575,200.60,-1,-1.00,0,-1
1409700600,200.60,200.625,200.565,200.62,-1,-1.00,0,-1
1409731200,200.815,201.655,200.815,201.595,-1,-1.00,0,-1
1409733000,201.595,201.74,200.84,201.17,-1,-1.00,0,-1
1409734800,201.17,201.42,201.13,201.195,-1,-1.00,0,-1
1409736600,201.195,201.33,201.155,201.27,-1,-1.00,0,-1
1409738400,201.27,201.41,201.24,201.365,-1,-1.00,0,-1
1409740200,201.365,201.43,201.33,201.395,-1,-1.00,0,-1
1409742000,201.395,201.435,201.215,201.22,-1,-1.00,0,-1
1409743800,201.22,201.265,201.085,201.14,-1,-1.00,0,-1
1409745600,201.14,201.33,201.135,201.25,-1,-1.00,0,-1
1409747400,201.25,201.295,201.155,201.285,-1,-1.00,0,-1
1409749200,201.285,201.455,201.245,201.385,-1,-1.00,0,-1
1409751000,201.385,201.415,201.075,201.125,-1,-1.00,0,-1
1409752800,201.125,201.235,200.865,200.965,-1,-1.00,0,-1
1409754600,200.965,201.135,200.935,201.025,-1,-1.00,0,-1
1409756400,201.025,201.095,200.585,200.605,-1,-1.00,0,-1
1409758200,200.605,200.725,200.385,200.405,-1,-1.00,0,-1
1409760000,200.405,200.695,200.325,200.645,-1,-1.00,0,-1
1409761800,200.645,200.855,200.605,200.775,-1,-1.00,0,-1
1409763600,200.775,200.855,200.705,200.825,-1,-1.00,0,-1
1409765400,200.825,200.885,200.585,200.735,-1,-1.00,0,-1
1409767200,200.735,200.765,200.505,200.595,-1,-1.00,0,-1
1409769000,200.595,200.685,200.355,200.355,-1,-1.00,0,-1
1409770800,200.355,200.535,200.215,200.435,-1,-1.00,0,-1
1409772600,200.435,200.555,200.305,200.505,-1,-1.00,0,-1
1409774400,200.505,200.61,200.435,200.45,-1,-1.00,0,-1
1409776200,200.45,200.485,200.435,200.485,-1,-1.00,0,-1
1409778000,200.485,200.495,200.425,200.475,-1,-1.00,0,-1
1409779800,200.475,200.495,200.46,200.47,-1,-1.00,0,-1
1409781600,200.47,200.515,200.47,200.51,-1,-1.00,0,-1
1409783400,200.51,200.53,200.485,200.515,-1,-1.00,0,-1
1409785200,200.515,200.515,200.475,200.48,-1,-1.00,0,-1
1409787000,200.48,200.485,200.435,200.445,-1,-1.00,0,-1
1409817600,200.585,200.60,200.46,200.51,-1,-1.00,0,-1
1409819400,200.51,200.515,200.295,200.35,-1,-1.00,0,-1
1409821200,200.35,200.58,200.30,200.49,-1,-1.00,0,-1
1409823000,200.49,200.70,200.365,200.675,-1,-1.00,0,-1
1409824800,200.675,200.715,200.64,200.71,-1,-1.00,0,-1
1409826600,200.71,201.02,200.71,200.945,-1,-1.00,0,-1
1409828400,200.945,201.195,200.945,201.165,-1,-1.00,0,-1
1409830200,201.165,201.38,200.905,200.955,-1,-1.00,0,-1
1409832000,200.955,201.105,200.875,201.045,-1,-1.00,0,-1
1409833800,201.045,201.345,200.825,200.92,-1,-1.00,0,-1
1409835600,200.92,201.095,200.755,200.84,-1,-1.00,0,-1
1409837400,200.84,201.375,200.705,201.285,-1,-1.00,0,-1
1409839200,201.285,201.555,201.185,201.395,-1,-1.00,0,-1
1409841000,201.395,201.535,201.305,201.44,-1,-1.00,0,-1
1409842800,201.44,201.575,201.135,201.135,-1,-1.00,0,-1
1409844600,201.135,201.215,201.015,201.105,-1,-1.00,0,-1
1409846400,201.105,201.215,200.915,200.965,-1,-1.00,0,-1
1409848200,200.965,201.075,200.885,200.985,-1,-1.00,0,-1
1409850000,200.985,201.075,200.935,200.975,-1,-1.00,0,-1
1409851800,200.975,201.025,200.825,200.835,-1,-1.00,0,-1
1409853600,200.835,200.985,200.675,200.765,-1,-1.00,0,-1
1409855400,200.765,200.765,200.115,200.195,-1,-1.00,0,-1
1409857200,200.195,200.235,199.665,199.995,-1,-1.00,0,-1
1409859000,199.995,200.225,199.795,200.22,-1,-1.00,0,-1
1409860800,200.22,200.38,200.195,200.325,-1,-1.00,0,-1
1409862600,200.325,200.605,200.325,200.525,-1,-1.00,0,-1
1409864400,200.525,200.555,200.47,200.48,-1,-1.00,0,-1
1409866200,200.48,200.51,200.455,200.48,-1,-1.00,0,-1
1409868000,200.48,200.48,200.42,200.47,-1,-1.00,0,-1
1409869800,200.47,200.50,200.46,200.485,-1,-1.00,0,-1
1409871600,200.485,200.515,200.47,200.475,-1,-1.00,0,-1
1409873400,200.475,200.515,200.44,200.46,-1,-1.00,0,-1
1409904000,200.385,200.385,199.95,200.03,-1,-1.00,0,-1
1409905800,200.03,200.19,199.75,199.955,-1,-1.00,0,-1
1409907600,199.955,199.955,199.70,199.90,-1,-1.00,0,-1
1409909400,199.90,200.02,199.655,199.70,-1,-1.00,0,-1
1409911200,199.70,199.875,199.465,199.675,-1,-1.00,0,-1
1409913000,199.675,199.71,199.505,199.71,-1,-1.00,0,-1
1409914800,199.71,199.81,199.65,199.685,-1,-1.00,0,-1
1409916600,199.685,199.765,199.58,199.745,-1,-1.00,0,-1
1409918400,199.745,199.76,199.495,199.66,-1,-1.00,0,-1
1409920200,199.66,200.505,199.53,199.995,-1,-1.00,0,-1
1409922000,199.995,200.22,199.71,200.165,-1,-1.00,0,-1
1409923800,200.165,200.295,199.565,200.175,-1,-1.00,0,-1
1409925600,200.175,200.245,199.665,199.795,-1,-1.00,0,-1
1409927400,199.795,199.885,199.415,199.785,-1,-1.00,0,-1
1409929200,199.785,200.105,199.735,200.035,-1,-1.00,0,-1
1409931000,200.035,200.355,199.945,200.265,-1,-1.00,0,-1
1409932800,200.265,200.495,200.225,200.485,-1,-1.00,0,-1
1409934600,200.485,200.775,200.485,200.665,-1,-1.00,0,-1
1409936400,200.665,200.885,200.615,200.735,-1,-1.00,0,-1
1409938200,200.735,200.775,200.575,200.725,-1,-1.00,0,-1
1409940000,200.725,200.995,200.715,200.925,-1,-1.00,0,-1
1409941800,200.925,200.955,200.735,200.865,-1,-1.00,0,-1
1409943600,200.865,200.985,200.805,200.835,-1,-1.00,0,-1
1409945400,200.835,201.185,200.825,201.125,-1,-1.00,0,-1
1409947200,201.125,201.205,201.07,201.125,-1,-1.00,0,-1
1409949000,201.125,201.275,201.125,201.265,-1,-1.00,0,-1
1409950800,201.265,201.32,201.155,201.20,-1,-1.00,0,-1
1409952600,201.20,201.245,201.17,201.24,-1,-1.00,0,-1
1409954400,201.24,201.26,201.215,201.225,-1,-1.00,0,-1
1409956200,201.225,201.235,201.215,201.23,-1,-1.00,0,-1
1409958000,201.23,201.245,201.215,201.245,-1,-1.00,0,-1
1409959800,201.245,201.295,201.245,201.295,-1,-1.00,0,-1
1410163200,201.125,201.125,200.865,200.95,-1,-1.00,0,-1
1410165000,200.95,200.955,200.815,200.90,-1,-1.00,0,-1
1410166800,200.90,200.94,200.835,200.88,-1,-1.00,0,-1
1410168600,200.88,200.92,200.805,200.835,-1,-1.00,0,-1
1410170400,200.835,200.94,200.835,200.845,-1,-1.00,0,-1
1410172200,200.845,200.93,200.79,200.855,-1,-1.00,0,-1
1410174000,200.855,200.92,200.78,200.915,-1,-1.00,0,-1
1410175800,200.915,200.94,200.835,200.925,-1,-1.00,0,-1
1410177600,200.925,200.985,200.835,200.855,-1,-1.00,0,-1
1410179400,200.855,200.92,200.775,200.81,-1,-1.00,0,-1
1410181200,200.81,200.965,200.80,200.92,-1,-1.00,0,-1
1410183000,200.92,201.175,200.865,201.035,-1,-1.00,0,-1
1410184800,201.035,201.205,200.655,200.755,-1,-1.00,0,-1
1410186600,200.755,200.895,200.535,200.875,-1,-1.00,0,-1
1410188400,200.875,201.045,200.775,200.955,-1,-1.00,0,-1
1410190200,200.955,201.015,200.635,200.685,-1,-1.00,0,-1
1410192000,200.685,200.745,200.585,200.725,-1,-1.00,0,-1
1410193800,200.725,200.835,200.705,200.745,-1,-1.00,0,-1
1410195600,200.745,200.805,200.215,200.225,-1,-1.00,0,-1
1410197400,200.225,200.295,200.005,200.145,-1,-1.00,0,-1
1410199200,200.145,200.375,200.105,200.285,-1,-1.00,0,-1
1410201000,200.285,200.425,200.245,200.355,-1,-1.00,0,-1
1410202800,200.355,200.615,200.355,200.605,-1,-1.00,0,-1
1410204600,200.605,200.765,200.555,200.595,-1,-1.00,0,-1
1410206400,200.595,200.66,200.575,200.63,-1,-1.00,0,-1
1410208200,200.63,200.715,200.63,200.715,-1,-1.00,0,-1
1410210000,200.715,200.725,200.635,200.655,-1,-1.00,0,-1
