ydatestr,ydate,openp,cp,n1dg1,n1dg2,n2dg1,corrn05,corrn06,corrn07,corrn08,corrn09,n1dg,yval,upprob
1981-06-04,723701,130.71,130.96,0.00191263101522454,0.000689021589343159,0.00260297044862964,-0.850744714485073,-0.343452341816205,0.265678795253655,0.140772881513517,0.143486725334398,0.00962125839951123,2,0.503194674242712
1981-06-05,723702,130.96,132.22,0.00962125839951123,0.00191263101522454,0.0115522913319562,-0.328079130162342,-0.363303504020469,-0.189383739508324,0.274487974722565,0.149529392320612,0.000151263046437833,2,0.548656967636847
1981-06-08,723705,132.22,132.24,0.000151263046437833,0.00962125839951123,0.00977397678680514,0.120703637180219,0.130222856342259,0.0935488300253818,0.0439252349717699,0.292360608360551,-0.00204174228675144,1,0.503957166933282
1981-06-09,723706,132.24,131.97,-0.00204174228675144,0.000151263046437833,-0.00189078808047194,0.124263545731215,0.105903720314094,0.119495049540205,0.127814282266859,0.0888474146001493,0.00265211790558456,2,0.50454188766698
1981-06-10,723707,131.97,132.32,0.00265211790558456,-0.00204174228675144,0.000604960677555838,-0.133507854117432,0.0933829713894834,0.101650615520685,0.110730368601279,0.123297001245053,0.0108071342200726,2,0.530917164802127
1981-06-11,723708,132.32,133.75,0.0108071342200726,0.00265211790558456,0.0134879139198303,-0.141523505604777,-0.127053874285178,0.0868646907047105,0.0842490798062974,0.101510190816397,-0.00194392523364479,1,0.565301459617564
1981-06-12,723709,133.75,133.49,-0.00194392523364479,0.0108071342200726,0.00884220072551403,-0.0661171582040525,-0.0926764195433448,-0.0566111120852037,0.179060656587901,0.163782656006321,0.000898943741104237,2,0.48324761485021
1981-06-15,723712,133.49,133.61,0.000898943741104237,-0.00194392523364479,-0.00104672897196251,-0.25048575127169,-0.307321714864949,-0.352714556917993,-0.317706878514476,-0.055289689690415,-0.0109273257989672,1,0.507534936121874
1981-06-16,723713,133.61,132.15,-0.0109273257989672,0.000898943741104237,-0.010038205108997,-0.291626718849915,-0.176391173587041,-0.23573858560884,-0.24665284891643,-0.230854236517502,0.00885357548240626,2,0.446296449051316
1981-06-17,723714,132.15,133.32,0.00885357548240626,-0.0109273257989672,-0.00217049622034294,-0.00204609559246077,-0.0749086186663287,-0.0511118207144159,-0.0342201658332771,-0.0641630068065088,-0.0126012601260127,1,0.574130162994105
1981-06-18,723715,133.32,131.64,-0.0126012601260127,0.00885357548240626,-0.00385925085130548,-0.593953993076447,-0.37335741149487,-0.377135645984759,-0.372648462595178,-0.349961818784849,0.00478577939835934,2,0.420757152003646
1981-06-19,723716,131.64,132.27,0.00478577939835934,-0.0126012601260127,-0.00787578757875775,-0.926407160860999,-0.700127984129021,-0.532983154369147,-0.545610833915709,-0.539435865693373,-0.00241929386860227,1,0.503636910347541
1981-06-22,723719,132.27,131.95,-0.00241929386860227,0.00478577939835934,0.00235490732300214,-0.94204031096842,-0.915507061766356,-0.746570573986122,-0.553458458792786,-0.556663394486326,0.0106100795755969,2,0.457725302692515
1981-06-23,723720,131.95,133.35,0.0106100795755969,-0.00241929386860227,0.00816511680653197,-0.923824426191409,-0.868156244785641,-0.857973762467248,-0.732634838684096,-0.559340480437027,-0.00517435320584925,1,0.506026511315763
1981-06-24,723721,133.35,132.66,-0.00517435320584925,0.0106100795755969,0.0053808260704813,-0.740467112961499,-0.790378388897639,-0.749018012605076,-0.748217030905271,-0.673609373387781,0.00113071008593401,2,0.460266529974929
1981-06-25,723722,132.66,132.81,0.00113071008593401,-0.00517435320584925,-0.00404949381327328,-0.715175859781773,-0.747575700748534,-0.803653717119175,-0.730772645291904,-0.7323582970471,-0.0018823883743694,1,0.471804600871782
1981-06-26,723723,132.81,132.56,-0.0018823883743694,0.00113071008593401,-0.000753806723955935,-0.719550798185562,-0.673352626589497,-0.738209761084717,-0.791586430782145,-0.730146587968322,-0.00505431502715763,1,0.476613425839655
1981-06-29,723726,132.56,131.89,-0.00505431502715763,-0.0018823883743694,-0.00692718921767951,-0.66517531716006,-0.689000643839677,-0.673958970616179,-0.737849541190686,-0.793288209509231,-0.00515581166123268,1,0.453931134274187
1981-06-30,723727,131.89,131.21,-0.00515581166123268,-0.00505431502715763,-0.0101840675920338,-0.661966754501582,-0.495995601901219,-0.515587441447897,-0.586752639518949,-0.68912640099889,-0.0109747732642329,1,0.450361090189267
1981-07-01,723728,131.21,129.77,-0.0109747732642329,-0.00515581166123268,-0.0160740010614905,-0.0926342343352095,-0.388914479304115,-0.304279121583155,-0.318600395020697,-0.465628050315117,-0.00870771364722219,1,0.4212073934981
1981-07-02,723729,129.77,128.64,-0.00870771364722219,-0.0109747732642329,-0.019586921728527,0.787411240863299,0.264081679190591,0.0344755739612868,-0.0652734192157695,-0.0619238897541314,-0.0098725124378108,1,0.458718923847861
1981-07-06,723733,128.64,127.37,-0.0098725124378108,-0.00870771364722219,-0.0184942590737459,0.467210450382531,0.724987073164141,0.464461530942315,0.246509532042812,0.134101592726085,0.0068304938368533,2,0.485368414138574
1981-07-07,723734,127.37,128.24,0.0068304938368533,-0.0098725124378108,-0.00310945273631823,0.218483168660704,0.545226852792875,0.770519978421546,0.550849515405336,0.349918874564728,0.000623830318153338,2,0.553240847597783
1981-07-08,723735,128.24,128.32,0.000623830318153338,0.0068304938368533,0.00745858522415002,-0.417280580423252,-0.315789621269176,-0.197780912638096,0.0161692401213963,0.0340831768652027,0.00763715710723206,2,0.486326021585727
1981-07-09,723736,128.32,129.3,0.00763715710723206,0.000623830318153338,0.00826575171553339,0.275701264957199,0.228037151562413,0.226295261099241,0.213676143554747,0.254687866102908,0.000541376643464758,2,0.560108298955556
1981-07-10,723737,129.3,129.37,0.000541376643464758,0.00763715710723206,0.00818266832917715,0.218365492234169,0.415629778181109,0.38276571026059,0.383245863771314,0.358391124532436,0.00208703718018074,2,0.549205646638359
1981-07-13,723740,129.37,129.64,0.00208703718018074,0.000541376643464758,0.00262954369682889,-0.798884400502715,0.153287548015532,0.377922820046312,0.390137670651374,0.399840082649193,7.71366862081096e-05,2,0.535733730110567
1981-07-14,723741,129.64,129.65,7.71366862081096e-05,0.00208703718018074,0.00216433485352092,-0.729206952197021,-0.763647939217228,0.156777867272048,0.39043067547232,0.408883365495132,0.00447358272271488,2,0.454133698766269
