ydatestr,iprob_1d,iprob_2d,iprob_1w,final_prob_1d,final_prob_2d,final_prob_1w,n1dg,n2dg,n1wg
2014-05-01,0.514703158378642,0.517117036326396,0.516917086342038,0.531296351942103,0.526009063082493,0.544837074365089,-0.0013484243608256,0.000522781397384839,-0.00427354964749849
2014-05-02,0.514257839048872,0.510142274644552,0.508629884852369,0.521192425538746,0.515608771960494,0.520455874324801,0.00187120575821044,-0.00711715288472784,-0.0014140361695568
2014-05-05,0.50748112350432,0.504861093280928,0.504994948230839,0.50913949930455,0.512087538897925,0.512117896911232,-0.00898835864293828,-0.00337188508159075,0.00636189020831344
2014-05-06,0.531877096845843,0.513543976174768,0.516200560701727,0.528077786600354,0.520309849461102,0.517828750262282,0.00561647356134753,0.00424282524726128,0.0159178035251537
2014-05-07,0.507525357003059,0.509892312883389,0.516864407525836,0.511840062888744,0.514807301224718,0.517963242310254,-0.00137364831408625,0.000145841137457987,0.0054945932563451
2014-05-08,0.511760675325914,0.516374810493917,0.51520055835029,0.522284572100844,0.521803658770471,0.525077827045565,0.00151948945154423,0.0111922035608241,-0.0025484770450463
2014-05-09,0.51343550228853,0.510075136998562,0.513996948176962,0.518629163720619,0.512890913546381,0.515486588403642,0.00967271410927988,0.0100945104343794,-0.000330054086282589
2014-05-12,0.490412760270858,0.49843151473655,0.499079329901779,0.492090453142574,0.502000001741563,0.493977797426048,0.000421796325099494,-0.00427924981577382,-0.00610022935175186
2014-05-13,0.507815684195688,0.498147408690955,0.485648984402807,0.50321666945655,0.499788027157114,0.477011279826811,-0.00470104614087332,-0.0140628248788336,-0.0129753089672983
2014-05-14,0.528322126258635,0.507517023318285,0.503330640182887,0.521370742608022,0.510926662045097,0.500615585542207,-0.00936177873796025,-0.00561481879996415,-0.000264756186028287
2014-05-15,0.532864353646054,0.513837766624369,0.517171673940503,0.523198879600574,0.512912627440833,0.504607120301097,0.00374695993799609,0.00759176199991766,0.0115669348157255
2014-05-16,0.505332048158679,0.507302930427786,0.514146090018566,0.501299064531944,0.51191076046703,0.511421841042527,0.00384480206192156,-0.0026535958840542,0.0120722524575847
2014-05-19,0.502830670896136,0.516035540475622,0.516215257838235,0.511684323876957,0.522874800372663,0.531754592537431,-0.00649839794597577,0.00161766170706271,0.0142328177053495
2014-05-20,0.530008966600786,0.527896936163793,0.532937293137695,0.543511111694744,0.52949546691518,0.551820671451362,0.00811605965303847,0.0104783102528701,0.0197295002749849
2014-05-21,0.503362888171798,0.51337029491971,0.514990718497304,0.511319637416073,0.514510925677998,0.521203593114772,0.00236225059983159,0.00661062179333854,0.0169488832274911
2014-05-22,0.499618153387552,0.507589740491749,0.497587709403155,0.504226294802089,0.503646779225135,0.494687350224462,0.00424837119350695,0.0102361745957159,0.0164228080465418
2014-05-23,0.507689300838703,0.507640333238426,0.497340304420683,0.510566099390368,0.502474538048966,0.491372816765338,0.00598780340220892,0.00487373422531246,0.0128595707513168
2014-05-27,0.501992552751467,0.505218585670519,0.490367755811863,0.501785060007159,0.502520181273096,0.484159131156183,-0.00111406917689646,0.00425304117089229,0.00644904833386505
2014-05-28,0.514125021822984,0.503193773259991,0.48603457790905,0.508058299112116,0.498872152521245,0.472481197758251,0.00536711034778875,0.00721083153964511,0.0094775314434124
2014-05-29,0.501661442760864,0.500735391585949,0.496856769566328,0.501926049654556,0.500686876625684,0.49269480650336,0.00184372119185636,0.00257153458050356,0.0106404587428322
2014-05-30,0.496143360905627,0.497501522619082,0.503327094646729,0.49926200495476,0.500064928928803,0.506144483275098,0.000727813388647198,0.000348586699400084,0.0134489516887871
2014-06-02,0.505568899878009,0.501300621809081,0.507394813298937,0.507244654379249,0.502695111926731,0.508428592752911,-0.000379226689247115,0.00151242923724859,0.0136625505852039
2014-06-03,0.507525655127041,0.507243155873126,0.51452953405708,0.509462662086228,0.505092199018,0.510516251348707,0.00189165592649571,0.00841695833120966,0.0137976551781482
2014-06-04,0.497790017835422,0.500989032633518,0.513265965231233,0.49679504001516,0.497214285661112,0.50398006676001,0.00652530240471395,0.0111530710781213,0.00830445878374172
2014-06-05,0.491084137325145,0.50227474352298,0.507554258734381,0.494402798119327,0.500592348048222,0.505014433538967,0.00462776867340735,0.00556649979619129,-0.00533378683404973
2014-06-06,0.494959005769732,0.499868419760809,0.502535789371941,0.496174682908116,0.503649523168764,0.511168627775549,0.000938731122783942,0.000692737487869236,-0.00681221273801706
2014-06-09,0.505872207299302,0.505402939575625,0.502497051257568,0.502645941974918,0.497114556313958,0.491777054266982,-0.000245993634914706,-0.00378302222333266,-0.00691344611458179
2014-06-10,0.508846665274414,0.509378361057157,0.503134595221438,0.503336969786757,0.493790294577487,0.479233754034272,-0.00353702858841796,-0.0106259070743406,-0.00451099298233021
2014-06-11,0.512887255556271,0.510103248702408,0.511720824620978,0.506361725747212,0.497994388876292,0.490564006313793,-0.00708887848592266,-0.003954342112348,0.00673392012922538
2014-06-12,0.525681758083905,0.517107093333526,0.5244903883172,0.515962871440774,0.510912174999789,0.509801764101608,0.00313453637357466,0.0039712440836812,0.0152167493044439
2014-06-13,0.50662291503569,0.510023025506801,0.521747674220661,0.498735384513347,0.512996624354986,0.516645697158597,0.000836707710106546,0.0030092969617244,0.0137953474919427
2014-06-16,0.50788320918801,0.513807764867715,0.518433726457435,0.50603764792632,0.518161114876936,0.523994832864018,0.00217258925161785,0.00989147554866367,0.0128136320944586
2014-06-17,0.513055945413251,0.515787641500954,0.517618026050854,0.515124816821336,0.511847978629552,0.512545296569851,0.00771888629704582,0.00899636486095552,0.00411433632510981
2014-06-18,0.497501964880535,0.503142287126586,0.500730824608519,0.493651371942041,0.496080911305396,0.47773705335846,0.0012774785639097,0.00300752939372162,0.00130302813518787
2014-06-19,0.509605274164843,0.504085991680461,0.487971357801169,0.496255643708123,0.489900401690605,0.454173214792334,0.00173005082981193,0.00159759172656006,-0.00115336721987466
2014-06-20,0.515180782100834,0.505626769067095,0.491038331046871,0.495650962343171,0.490243606741468,0.453970311595087,-0.000132459103251866,-0.0065677671878942,-0.000973064950811747
2014-06-23,0.513093877295562,0.506662240488822,0.493546175125718,0.488107872593728,0.491370415315309,0.459198651694405,-0.00643530808464233,-0.0015378219565795,-0.00121267088214158
2014-06-24,0.527743174966069,0.514787321197288,0.507063074049004,0.501770957547806,0.489533118689744,0.469671883503834,0.00489748612806283,0.00371863201508679,0.0119693535318311
2014-06-25,0.505208394311049,0.510656907204544,0.513424604351681,0.488580275113491,0.481460001704622,0.468690703608837,-0.00117885411297604,0.000732019473028601,0.00770082621853195
2014-06-26,0.507485749946001,0.514233388436473,0.519176509132285,0.497998369226593,0.491659647168048,0.500422457238913,0.00191087358600464,0.00153860694109602,0.0144184097853077
2014-06-27,0.512823540304512,0.517358131591812,0.519321299376819,0.506275079059493,0.493926429749999,0.500330556107739,-0.000372266644908625,0.00630552116570539,0.0085111374020888
2014-06-30,0.511721007997567,0.516672146295537,0.518707485543655,0.502331996893181,0.49889724221971,0.502979131228999,0.00667778781061402,0.00733657604566964,0.00177530187784087
2014-07-01,0.498487325480236,0.506661939678609,0.501161283982991,0.485350197650316,0.491071308640906,0.480645938297009,0.000658788235055619,0.00613832353805071,-0.000248312488597901
2014-07-02,0.510579976526217,0.514667953019019,0.501205154909785,0.496181747895675,0.496183795021421,0.477015569482552,0.00547953530299509,0.00155597176040505,-0.00503387993639274
2014-07-03,0.505835507954859,0.511053847106771,0.496644993265986,0.489139862574975,0.491805807157522,0.469437406492321,-0.00392356354259004,-0.0109723335473937,-0.00900052381336133
2014-07-07,0.519253482856796,0.51707931287932,0.504300761569728,0.498947790163294,0.49728644776981,0.478006135096691,-0.00704877000480371,-0.00240449972049498,-0.000278107855282877
2014-07-08,0.531905553983418,0.521335388995067,0.515997363263599,0.506880692023609,0.498422795596166,0.480077827219313,0.00464427028430873,0.000513149001684343,0.00487342835754767
2014-07-09,0.501065177866245,0.513756347142122,0.522061259379087,0.485125807693644,0.499016173157996,0.499603268882202,-0.00413112128262438,-0.00266014382064591,0.00443018405032365
2014-07-10,0.517636033398025,0.520599622453601,0.519838500839854,0.501209745473099,0.507123635978072,0.502057072907321,0.00147097746197848,0.00631451543013207,-0.00333896614206903
