prob_1d,prob_2d,prob_1w,ydate,ydatestr,cpma,n1dg1,n1dg2,n1dg3,n2dlagd,n1wlagd,n2wlagd,n1mlagd,n2mlagd,yvalue1d,yvalue2d,yvalue1w,n1dg,n2dg,n1wg,corr1d,corr2d,corr1w
0.495956442330609,0.477723283808619,0.48210913131787,727594,1992-01-31,1.03910669056797,-0.00689956756231483,0.00311936442949756,-0.0111336032388664,-0.00378020313281727,-0.0161259266390682,-0.00806952203600247,-0.0251824295321219,0.103323072065672,2,2,2,0.0018347277264054,0.0123834054789511,0.00565096139732864,-0.076215653977109,-0.00188544647069611,0.123209668781043
0.523874944445434,0.491388273774463,0.489886130310157,727597,1992-02-03,1.04036683263896,0.0018347277264054,-0.00689956756231483,0.00311936442949756,-0.00506483983590943,-0.0131569435408083,-0.00329042175040831,-0.020169394200402,0.107501523622777,2,2,2,0.0105486777525457,0.0105245144083388,0.0103533318682392,-0.0732431272255071,0.00101104260547275,0.121613889588699
0.53929584896764,0.501087231846555,0.505685569944052,727598,1992-02-04,1.05063376940283,0.0105486777525457,0.0018347277264054,-0.00689956756231483,0.0123834054789511,-0.00267495662232494,0.00562233423807676,-0.00850503114518437,0.101028752308098,1,1,1,-2.41633442069536e-05,-7.24912003832097e-05,-0.000217470097861621,-0.0592552604124241,0.00567891831496118,0.122108031955685
0.50023039122601,0.465555045063051,0.474801079269072,727599,1992-02-05,1.04980218544746,-2.41633442069536e-05,0.0105486777525457,0.0018347277264054,0.0105245144083388,0.0085295121119072,-0.0186305694401263,-0.010188950011959,0.105324380056046,1,1,2,-4.83278561762561e-05,-0.00664539904654893,0.0079499323410014,-0.052918240899449,0.0189881244408881,0.125995860374435
0.502849415030083,0.469682052722238,0.476997683079251,727600,1992-02-06,1.04900529293667,-4.83278561762561e-05,-2.41633442069536e-05,0.0105486777525457,-7.24912003832097e-05,0.00534473543559591,-0.0080489685752843,-0.00907545317401408,0.105080709182323,1,1,1,-0.00659707119037267,-7.78174989668782e-05,-0.00031414624716059,-0.0515179435546793,0.0186920620241248,0.128690411044483
0.498030288679158,0.476664494025204,0.48035262080401,727601,1992-02-07,1.04140937960029,-0.00659707119037267,-4.83278561762561e-05,-2.41633442069536e-05,-0.00664539904654893,0.00565096139732864,-0.0161259266390682,-0.00966032281377993,0.0990203865501722,2,2,2,0.00651925369140579,0.00649508567535825,0.00338125471307997,-0.0522581967006867,0.0134076947648869,0.128206015555362
0.548939559868946,0.511008664312151,0.509326870122264,727604,1992-02-10,1.04748663459002,0.00651925369140579,-0.00659707119037267,-4.83278561762561e-05,-7.78174989668782e-05,0.0103533318682392,-0.0131569435408083,-0.00137568180721145,0.0859389332983881,1,2,1,-2.41680160475407e-05,0.00812065023607931,-0.0154433622543925,-0.0536894456640034,0.0167200461217449,0.121197141602576
0.503320650690813,0.476639149995236,0.489961245629336,727605,1992-02-11,1.04676702906489,-2.41680160475407e-05,0.00651925369140579,-0.00659707119037267,0.00649508567535825,-0.000217470097861621,-0.00267495662232494,-0.0158881172105414,0.0935573646838504,2,1,1,0.00814481825212685,-0.000102011273440715,-0.0132927300850735,-0.052665107641661,0.0170417185770134,0.123353091246941
0.520273613787797,0.481302083086512,0.497322068150682,727606,1992-02-12,1.05451349116444,0.00814481825212685,-2.41680160475407e-05,0.00651925369140579,0.00812065023607931,0.0079499323410014,0.0085295121119072,-0.00865080685410078,0.0944441554387973,1,1,1,-0.00824682952556756,-0.0111717249786846,-0.00774338935104169,-0.0569468197806292,0.0232732188169127,0.12359527993183
0.462112336624162,0.450842579146652,0.468536317743327,727607,1992-02-13,1.04508341669951,-0.00824682952556756,0.00814481825212685,-2.41680160475407e-05,-0.000102011273440715,-0.00031414624716059,0.00534473543559591,-0.0108079672891609,0.0926738778282907,1,1,1,-0.00292489545311702,-0.0152891312948549,-0.0054630278711112,-0.0495930172858293,0.0500419797631411,0.128862377200299
0.499778887300687,0.47709926851632,0.490040661233801,727608,1992-02-14,1.0413750149271,-0.00292489545311702,-0.00824682952556756,0.00814481825212685,-0.0111717249786846,0.00338125471307997,0.00565096139732864,-0.0152318197010934,0.0922603525607593,1,1,1,-0.0123642358417378,-0.0102040905228709,-0.000509115593483409,-0.0462479850809462,0.0592714927421257,0.129745230537294
0.471511370097829,0.472577320592207,0.481692096144724,727612,1992-02-18,1.02796717711755,-0.0123642358417378,-0.00292489545311702,-0.00824682952556756,-0.0152891312948549,-0.0154433622543925,0.0103533318682392,-0.0215678739552311,0.088465962564049,2,2,2,0.00216014531886689,0.0159748712288262,0.00753596151013794,-0.0484751896036205,0.0453330856310451,0.12766356492302
0.536258155648551,0.515740542898052,0.509310687993009,727613,1992-02-19,1.02962212721657,0.00216014531886689,-0.0123642358417378,-0.00292489545311702,-0.0102040905228709,-0.0132927300850735,-0.000217470097861621,-0.0106145792943001,0.066143034311699,2,2,2,0.0138147259099593,0.00784710087975884,0.0173663841669525,-0.0305904562424075,0.0505945640585487,0.132183226307126
0.550417400779173,0.516237681313799,0.524305334489248,727614,1992-02-20,1.04310947936765,0.0138147259099593,0.00216014531886689,-0.0123642358417378,0.0159748712288262,-0.00774338935104169,0.0079499323410014,-0.0101164709540096,0.0537019303462527,1,1,1,-0.00596762503020046,-0.00392596545262961,-9.66417008938478e-05,-0.0409640392067327,0.0485117911967376,0.130541046963594
0.458576168924161,0.450788766544787,0.470547859952087,727615,1992-02-21,1.03626903854393,-0.00596762503020046,0.0138147259099593,0.00216014531886689,0.00784710087975884,-0.0054630278711112,-0.00031414624716059,-0.00850684403315976,0.0391405604387349,2,1,2,0.00204165957757085,-0.00237292309883052,0.00308679483751788,-0.0453460284850756,0.0532877732515969,0.143108524325766
0.505302193662752,0.483094701985122,0.498479191478507,727618,1992-02-24,1.03778172928212,0.00204165957757085,-0.00596762503020046,0.0138147259099593,-0.00392596545262961,-0.000509115593483409,0.00338125471307997,-0.00772600365841926,0.0262819879458553,1,2,1,-0.00441458267640137,0.00752353402478034,0.000436607077885868,-0.0457929669793237,0.0486048870356687,0.146744431439174
0.503624828103727,0.489925567409034,0.506076936214938,727619,1992-02-25,1.03262355820769,-0.00441458267640137,0.00204165957757085,-0.00596762503020046,-0.00237292309883052,0.00753596151013794,-0.0154433622543925,-0.0109400226511483,0.0209860748905182,2,2,2,0.0119381167011817,0.00835078071947951,0.0058472408332319,-0.0512780923444085,0.035164128752646,0.143113054637562
0.557558681648592,0.520186873354456,0.534164193953856,727620,1992-02-26,1.04413995774168,0.0119381167011817,-0.00441458267640137,0.00204165957757085,0.00752353402478034,0.0173663841669525,-0.0132927300850735,0.000939849624060255,-0.000433588668882803,1,1,1,-0.0035873359817022,-0.00639021618273643,-0.0144938004092935,-0.0707971648877923,0.0181061213605393,0.118288128156796
0.480961949989543,0.476992299809981,0.492880600149438,727621,1992-02-27,1.03954208505226,-0.0035873359817022,0.0119381167011817,-0.00441458267640137,0.00835078071947951,-9.66417008938478e-05,-0.00774338935104169,0.00857825218111819,-0.0161835575055743,1,1,1,-0.00280288020103423,-0.00340864710193076,-0.017759628860001,-0.0702474483406152,0.0219745886201104,0.120326333906049
0.493481888914021,0.482664381921432,0.498012546280836,727622,1992-02-28,1.03576462368139,-0.00280288020103423,-0.0035873359817022,0.0119381167011817,-0.00639021618273643,0.00308679483751788,-0.0054630278711112,0.00262377921383797,-0.0135167521449456,1,1,1,-0.000605766900896535,0.000364047622076029,-0.0200145384056215,-0.0698738432633245,0.0279887453760133,0.114943324668722
0.510100397040695,0.505516070191035,0.516323783746952,727625,1992-03-02,1.03431223314644,-0.000605766900896535,-0.00280288020103423,-0.0035873359817022,-0.00340864710193076,0.000436607077885868,-0.000509115593483409,0.00897793434121047,-0.0251824295321219,2,1,1,0.000969814522972564,-0.00755628454448544,-0.0175536428658019,-0.0630364635465498,0.0263796821172711,0.0961902113706995
0.504161396719706,0.499206865566009,0.517010026714165,727626,1992-03-03,1.03438020744729,0.000969814522972564,-0.000605766900896535,-0.00280288020103423,0.000364047622076029,0.0058472408332319,0.00753596151013794,0.00810685419871572,-0.020169394200402,1,1,1,-0.00852609906745801,-0.0154154059836381,-0.0144362359210368,-0.0491943190181118,0.0310681744849241,0.111306390597299
0.46115390485046,0.470245907047217,0.493528991331155,727627,1992-03-04,1.02482200874928,-0.00852609906745801,0.000969814522972564,-0.000605766900896535,-0.00755628454448544,-0.0144938004092935,0.0173663841669525,-0.010921831581491,-0.00850503114518437,1,1,1,-0.00688930691618008,-0.0119814325711455,-0.0129479881757995,-0.0414928166846564,0.0229871098652648,0.0952364700022562
0.494090788745052,0.494256293907384,0.505262181336521,727628,1992-03-05,1.01712353530933,-0.00688930691618008,-0.00852609906745801,0.000969814522972564,-0.0154154059836381,-0.017759628860001,-9.66417008938478e-05,-0.0177121592886139,-0.010188950011959,1,1,1,-0.00509212565496542,-0.0031882585795031,-0.00644510590145385,-0.0413417455519444,0.0204054894019913,0.0899411025633247
0.50285074973235,0.504571114621615,0.515966913014434,727629,1992-03-06,1.01148942342802,-0.00509212565496542,-0.00688930691618008,-0.00852609906745801,-0.0119814325711455,-0.0200145384056215,0.00308679483751788,-0.0226668599874341,-0.00907545317401408,2,2,2,0.00190386707546232,0.00604986544667727,0.00346157650084061,-0.0621067975999083,0.0116764119117833,0.0874716526397255
0.52175206893764,0.514669590969225,0.519917041420986,727632,1992-03-09,1.01305539166175,0.00190386707546232,-0.00509212565496542,-0.00688930691618008,-0.0031882585795031,-0.0175536428658019,0.000436607077885868,-0.0143034372035321,-0.00966032281377993,2,1,2,0.00414599837121494,-0.00288292836574103,0.00291207028454383,-0.0645488878138417,0.00861293671616724,0.0890169158891462
0.510646857676195,0.499613727443898,0.513306232084503,727633,1992-03-10,1.01689730484351,0.00414599837121494,0.00190386707546232,-0.00509212565496542,0.00604986544667727,-0.0144362359210368,0.0058472408332319,-0.0166275950407231,-0.00137568180721145,1,1,2,-0.00702892673695597,-0.00737543565956069,0.00661112339944456,-0.0665273326295622,0.00606607296746477,0.0892106926393634
0.479031259135882,0.476397055525803,0.492615737472363,727634,1992-03-11,1.0094440974391,-0.00702892673695597,0.00414599837121494,0.00190386707546232,-0.00288292836574103,-0.0129479881757995,-0.0144938004092935,-0.0235160479505028,-0.0158881172105414,1,2,2,-0.000346508922604723,0.00448153831798056,0.0126723263124026,-0.0652258992931757,-0.00135489176592145,0.0865985881809209
0.52052776877874,0.502144696117025,0.516867864226871,727635,1992-03-12,1.00880723761558,-0.000346508922604723,-0.00702892673695597,0.00414599837121494,-0.00737543565956069,-0.00644510590145385,-0.017759628860001,-0.0317407043367775,-0.00865080685410078,2,2,2,0.00482804724058528,0.00618326111797541,0.0146326970214663,-0.060045993633039,0.000850471693416978,0.105734936065833
0.53759625003712,0.516693706556564,0.528924118865291,727636,1992-03-13,1.013277419648,0.00482804724058528,-0.000346508922604723,-0.00702892673695597,0.00448153831798056,0.00346157650084061,-0.0200145384056215,-0.0189755614107182,-0.0108079672891609,2,2,2,0.00135521387739013,0.00920481647587926,0.0134535777646364,-0.067067554591114,0.00343238585317621,0.113040259668525
0.508945421283648,0.494130950110111,0.510233363424224,727639,1992-03-16,1.01418066086576,0.00135521387739013,0.00482804724058528,-0.000346508922604723,0.00618326111797541,0.00291207028454383,-0.0175536428658019,-0.0147643522110164,-0.0152318197010934,2,2,2,0.00784960259848913,0.00679974664849156,0.00866163045350535,-0.065094844670942,0.00086766594907883,0.1145906842675
0.528877247892665,0.508787589120052,0.51496292862027,727640,1992-03-17,1.02158987199822,0.00784960259848913,0.00135521387739013,0.00482804724058528,0.00920481647587926,0.00661112339944456,-0.0144362359210368,0.00540036329716724,-0.0215678739552311,1,1,1,-0.00104985594999758,0.000538803465864662,-0.00170906782557739,-0.0704201975250049,0.00376912978750694,0.108936704296037
0.491702507845603,0.484302037234595,0.500063890278619,727641,1992-03-18,1.01990478229775,-0.00104985594999758,0.00784960259848913,0.00135521387739013,0.00679974664849156,0.0126723263124026,-0.0129479881757995,0.00217998334394745,-0.0106145792943001,2,2,1,0.00158865941586224,0.00524898152420777,-0.00398386899670047,-0.0764618288749824,0.00846800363966977,0.112042480521491
0.505034048669904,0.489209378216395,0.512810468849024,727642,1992-03-19,1.02087360174819,0.00158865941586224,-0.00104985594999758,0.00784960259848913,0.000538803465864662,0.0146326970214663,-0.00644510590145385,-0.00990577434162833,-0.0101164709540096,2,1,1,0.00366032210834553,0.000280793783521838,-0.00473401659346022,-0.0679401223822896,0.00651675363781673,0.108083968622858
0.508441607330527,0.497641675761707,0.518644395260864,727643,1992-03-20,1.02405470389183,0.00366032210834553,0.00158865941586224,-0.00104985594999758,0.00524898152420777,0.0134535777646364,0.00346157650084061,-0.000315971125100249,-0.00850684403315976,1,1,1,-0.0033795283248237,-0.005892275025319,-0.0189642596644785,-0.0785490211549575,-0.00575508229097595,0.0971137521659355
0.480093242123316,0.478434326147281,0.502730469819678,727646,1992-03-23,1.02012577677236,-0.0033795283248237,0.00366032210834553,0.00158865941586224,0.000280793783521838,0.00866163045350535,0.00291207028454383,-0.00572440391005884,-0.00772600365841926,1,1,1,-0.0025127467004953,-0.00583890596482717,-0.0168573589324486,-0.0757719622359989,-0.00080753501116312,0.0933672899807771
0.490382276629113,0.490303725287023,0.50544977796188,727647,1992-03-24,1.01715946626492,-0.0025127467004953,-0.0033795283248237,0.00366032210834553,-0.005892275025319,-0.00170906782557739,0.00661112339944456,-0.00382507004507246,-0.0109400226511483,1,1,1,-0.00332615926433187,-0.00249184438408051,-0.0126932107219722,-0.0740786174078401,-0.00276441294077919,0.0878209369689298
0.488343180175228,0.488919061551317,0.512057882110544,727648,1992-03-25,1.01339631748608,-0.00332615926433187,-0.0025127467004953,-0.0033795283248237,-0.00583890596482717,-0.00398386899670047,0.0126723263124026,-0.0188515709642471,0.000939849624060255,2,1,1,0.000834314880251354,-0.00985562774712082,-0.00807322340007843,-0.0750841336524802,-0.00220535245165406,0.0839392632623981
0.500558527444582,0.496484983932228,0.51426487068683,727649,1992-03-26,1.01382481606311,0.000834314880251354,-0.00332615926433187,-0.0025127467004953,-0.00249184438408051,-0.00473401659346022,0.0146326970214663,-0.0144976562122457,0.00857825218111819,1,1,1,-0.0106899426273722,-0.0119291000003585,-0.0180454077379493,-0.0742538202907334,-0.0019620896102673,0.0748717530125995
0.457304942217149,0.472439919356827,0.490709376167861,727650,1992-03-27,1.00265760174738,-0.0106899426273722,0.000834314880251354,-0.00332615926433187,-0.00985562774712082,-0.0189642596644785,0.0134535777646364,-0.0222922219529925,0.00262377921383797,1,1,1,-0.00123915737298637,0.000473001435946628,-0.00483271375464681,-0.0720850362829893,-0.00114660611334581,0.0758847763664892
0.507011213306597,0.504843814269671,0.512463358671041,727653,1992-03-30,1.00105968253243,-0.00123915737298637,-0.0106899426273722,0.000834314880251354,-0.0119291000003585,-0.0168573589324486,0.00866163045350535,-0.0229118681052248,0.00897793434121047,2,2,2,0.001712158808933,0.00304981889464238,0.00642679900744411,-0.0702120644408194,-0.00265801242252342,0.0803126841084525
0.5182026330282,0.511475403621367,0.518803785678674,727654,1992-03-31,1.0024320194204,0.001712158808933,-0.00123915737298637,-0.0106899426273722,0.000473001435946628,-0.0126932107219722,-0.00170906782557739,-0.0221872350732712,0.00810685419871572,2,1,1,0.00133766008570938,-0.00788975994744011,-0.0139463449676732,-0.0734016075215701,-0.0146018885515228,0.0698421025157976
0.50375616551105,0.498834536062624,0.507818264392168,727655,1992-04-01,1.00351103494725,0.00133766008570938,0.001712158808933,-0.00123915737298637,0.00304981889464238,-0.00807322340007843,-0.00398386899670047,-0.0124593848484107,-0.010921831581491,1,1,1,-0.00922742003314949,-0.00660569718670751,-0.0240704549390199,-0.0723149649284914,-0.014278125039896,0.061274643366103
0.467935267580145,0.480658994678318,0.487625707485617,727656,1992-04-02,0.99406341851584,-0.00922742003314949,0.00133766008570938,0.001712158808933,-0.00788975994744011,-0.0180454077379493,-0.00473401659346022,-0.0147843841479914,-0.0177121592886139,2,2,1,0.00262172284644198,0.0126827364188488,0.000349563046192226,-0.0748692147507064,-0.0120052788229154,0.0461858520942481
0.535325594900033,0.526593903018033,0.521363215384293,727657,1992-04-03,0.99646108044621,0.00262172284644198,-0.00922742003314949,0.00133766008570938,-0.00660569718670751,-0.00483271375464681,-0.0189642596644785,-0.00714568291959249,-0.0226668599874341,2,1,2,0.0100610135724068,-0.00850453291542564,0.00682355870999878,-0.06103538789631,-0.0217918017590192,0.0464074539495899
0.546932742783059,0.530043211222903,0.529867299121168,727660,1992-04-06,1.00626549689553,0.0100610135724068,0.00262172284644198,-0.00922742003314949,0.0126827364188488,0.00642679900744411,-0.0168573589324486,0.000937785345870032,-0.0143034372035321,1,1,1,-0.0185655464878325,-0.0275089218583796,0.0012081165709214,-0.0925330469349638,-0.0574108861579866,0.0730470923811606
0.42762414997872,0.450644340351995,0.466395504525993,727661,1992-04-07,0.987567702075391,-0.0185655464878325,0.0100610135724068,0.00262172284644198,-0.00850453291542564,-0.0139463449676732,-0.0126932107219722,-0.0217011968836786,-0.0166275950407231,1,2,2,-0.00894337537054716,0.0066206296991613,0.0359995980505451,-0.0668465705399716,-0.0901152801617165,0.0380662827504261
0.497289543296751,0.50793054906446,0.503437906295219,727662,1992-04-08,0.978799864828855,-0.00894337537054716,-0.0185655464878325,0.0100610135724068,-0.0275089218583796,-0.0240704549390199,-0.00807322340007843,-0.0235873573744523,-0.0235160479505028,2,2,2,0.0155640050697085,0.0246744283923922,0.0552091254752851,-0.0922421136339347,-0.0973283190209654,0.0296809136318451
0.592312602755303,0.57224842904682,0.564390786258909,727663,1992-04-09,0.993589679999842,0.0155640050697085,-0.00894337537054716,-0.0185655464878325,0.0066206296991613,0.000349563046192226,-0.0180454077379493,-0.00804674540097551,-0.0317407043367775,2,2,2,0.00911042332268379,0.0135379382253526,0.038438498402556,-0.0301465203175721,-0.087590755521323,0.053743091724645
0.510220289918179,0.500431860599101,0.515525691238973,727664,1992-04-10,1.00216823705001,0.00911042332268379,0.0155640050697085,-0.00894337537054716,0.0246744283923922,0.00682355870999878,-0.00483271375464681,-0.00381923910900836,-0.0189755614107182,2,2,2,0.00442751490266879,0.0199663249893512,0.014568750154592,0.0256745203797175,-0.0246014248158462,0.103548201409883
0.475407977236696,0.469376633474906,0.486832237228198,727667,1992-04-13,1.00594056855162,0.00442751490266879,0.00911042332268379,0.0155640050697085,0.0135379382253526,0.0012081165709214,0.00642679900744411,-0.000762814045621207,-0.0147643522110164,2,2,2,0.0155388100866824,0.0249716285352384,0.0102935382190702,0.00104689068729727,-0.0482186116412685,0.098605006082421
0.542631073274876,0.507984347792746,0.524023191990148,727668,1992-04-14,1.02071553299894,0.0155388100866824,0.00442751490266879,0.00911042332268379,0.0199663249893512,0.0359995980505451,-0.0139463449676732,0.00686068655696079,0.00540036329716724,2,2,1,0.00943281844855595,0.00885628342405332,-0.00625621377821961,0.0158742119049526,-0.0395615559930694,0.0875814014010548
0.516921635539837,0.488593123717528,0.513778959497434,727669,1992-04-15,1.02942089263463,0.00943281844855595,0.0155388100866824,0.00442751490266879,0.0249716285352384,0.0552091254752851,-0.0240704549390199,0.0174263717463033,0.00217998334394745,1,1,1,-0.000576535024502624,-0.0146617191414145,-0.0112424329778033,0.0234650990653666,-0.0158795811857085,0.0823522850867095
0.467320598390439,0.460409478680813,0.492495149909646,727670,1992-04-16,1.02781326329723,-0.000576535024502624,0.00943281844855595,0.0155388100866824,0.00885628342405332,0.038438498402556,0.000349563046192226,0.0152269399707174,-0.00990577434162833,1,1,1,-0.0140851841169119,-0.0138901477913963,-0.0168733775598501,0.0405984176160847,0.00753877449868689,0.0934087329252106
0.44327024126732,0.458304884332461,0.484653750887364,727674,1992-04-20,1.01246488473703,-0.0140851841169119,-0.000576535024502624,0.00943281844855595,-0.0146617191414145,0.014568750154592,0.00682355870999878,-0.00272307318259179,-0.000315971125100249,1,1,1,0.000195036325515588,-0.000901829076912113,-0.00421766053927548,0.0386606406523429,0.0100802701216735,0.0973049915886824
0.526053163115727,0.522400718212989,0.529047535598867,727675,1992-04-21,1.01185562522521,0.000195036325515588,-0.0140851841169119,-0.000576535024502624,-0.0138901477913963,0.0102935382190702,0.0012081165709214,0.000853845966187616,-0.00572440391005884,1,2,1,-0.0010968654024277,0.00327101239460024,-0.00280310047287081,0.0483197572798942,0.0272035707537405,0.090678995807048
0.482664371294821,0.500161818310761,0.517248539119844,727676,1992-04-22,1.00991730364081,-0.0010968654024277,0.000195036325515588,-0.0140851841169119,-0.000901829076912113,-0.00625621377821961,0.0359995980505451,0.00227450596752105,-0.00382507004507246,2,1,2,0.00436787779702794,-0.00190034377731618,0.00539274297845338,0.0452585065803459,0.0290141309240487,0.0905173180047296
0.473490008945077,0.489513173535384,0.510605306678214,727677,1992-04-23,1.01341993527014,0.00436787779702794,-0.0010968654024277,0.000195036325515588,0.00327101239460024,-0.0112424329778033,0.0552091254752851,0.0100117785630154,-0.0188515709642471,1,1,2,-0.00626822157434412,-0.00766179646065773,0.00813896987366367,0.0478914126937695,0.0280200967223547,0.0934208029348248
0.443746287362225,0.469585197728686,0.488155654877172,727678,1992-04-24,1.00638320854218,-0.00626822157434412,0.00436787779702794,-0.0010968654024277,-0.00190034377731618,-0.0168733775598501,0.038438498402556,0.00284411317608976,-0.0144976562122457,1,1,2,-0.00139357488631361,0.000222289968625855,0.008581487457826,0.0601115387160584,0.0399574541001798,0.107806984401445
0.490332489008862,0.502254505292911,0.505184698715005,727681,1992-04-27,1.00430144435489,-0.00139357488631361,-0.00626822157434412,0.00436787779702794,-0.00766179646065773,-0.00421766053927548,0.014568750154592,0.012267657992565,-0.0222922219529925,2,2,2,0.00161586485493947,0.0087288662482077,0.0207124495042234,0.0578058949226767,0.0331028975767205,0.10532972675344
0.504586367927799,0.514407133795014,0.514468300123649,727682,1992-04-28,1.00520650333791,0.00161586485493947,-0.00139357488631361,-0.00626822157434412,0.000222289968625855,-0.00280310047287081,0.0102935382190702,0.0151612903225807,-0.0229118681052248,2,2,2,0.00711300139326824,0.0142243066697111,0.0188946738041113,0.0532500188417859,0.0403598735105421,0.106043655760131
0.524624795139821,0.518918295567138,0.514456324533744,727683,1992-04-29,1.01149587823163,0.00711300139326824,0.00161586485493947,-0.00139357488631361,0.0087288662482077,0.00539274297845338,-0.00625621377821961,0.0206346453962198,-0.0221872350732712,2,2,2,0.00711130527644291,0.00127927732126755,0.0115771079073832,0.0620749393184463,0.0396722363396674,0.108871483914712
0.516390501362527,0.507451489850058,0.501756997406449,727684,1992-04-30,1.01779316833777,0.00711130527644291,0.00711300139326824,0.00161586485493947,0.0142243066697111,0.00813896987366367,-0.0112424329778033,0.0265195556984884,-0.0124593848484107,1,2,1,-0.00583202795517536,0.00478538168775983,0.0021689360163876,0.0630652610028249,0.0472229792938298,0.102932115465995
0.474145524884283,0.483754752483152,0.477084224293987,727685,1992-05-01,1.01100753972971,-0.00583202795517536,0.00711130527644291,0.00711300139326824,0.00127927732126755,0.008581487457826,-0.0168733775598501,0.0300374531835205,-0.0147843841479914,2,2,2,0.0106174096429352,0.0104495076976711,0.00853271277240453,0.0501179048692403,0.0421629143380872,0.101070212350529
0.540755509409503,0.528316767951301,0.517910438506709,727688,1992-05-04,1.02076593069144,0.0106174096429352,-0.00583202795517536,0.00711130527644291,0.00478538168775983,0.0207124495042234,-0.00421766053927548,0.0382517743742996,-0.00714568291959249,1,1,2,-0.000167901945264086,-0.000287852046022061,0.00378978676452948,0.0468655662470344,0.0411291402751129,0.100841917535131
0.488972417783627,0.493250769316398,0.497871770704076,727689,1992-05-05,1.01961743554621,-0.000167901945264086,0.0106174096429352,-0.00583202795517536,0.0104495076976711,0.0188946738041113,-0.00280310047287081,0.0277373702507458,0.000937785345870032,1,1,1,-0.000119950100757976,-0.00237528252236118,-0.00131945110833882,0.0493950025082627,0.0432706203981101,0.0991916339069238
0.48589039403622,0.497096718342511,0.489120342041358,727690,1992-05-06,1.01861709147538,-0.000119950100757976,-0.000167901945264086,0.0106174096429352,-0.000287852046022061,0.0115771079073832,0.00539274297845338,0.0470532080590866,-0.0217011968836786,1,1,1,-0.0022553324216032,-0.00177438977401395,-0.000815758535473576,0.0411198699341965,0.0389237666693854,0.103296421912081
0.487361020394364,0.509398399050527,0.491362865023873,727691,1992-05-07,1.01554093886436,-0.0022553324216032,-0.000119950100757976,-0.000167901945264086,-0.00237528252236118,0.0021689360163876,0.00813896987366367,0.0541191381495565,-0.0235873573744523,2,2,1,0.000480942647589248,0.00634562237358371,-0.00651677287483476,0.041420944467927,0.0388193714987992,0.105084587362594
0.499601065271015,0.510946037562887,0.502234404162004,727692,1992-05-08,1.01524613953906,0.000480942647589248,-0.0022553324216032,-0.000119950100757976,-0.00177438977401395,0.00853271277240453,0.008581487457826,0.0384634584664537,-0.00804674540097551,2,1,1,0.00586467972599447,0.000607684337813175,-0.014325201297921,0.036417022210346,0.0346331236348269,0.113032363085435
0.504987337840454,0.510969588168353,0.507362871928562,727695,1992-05-11,1.02031014268592,0.00586467972599447,0.000480942647589248,-0.0022553324216032,0.00634562237358371,0.00378978676452948,0.0207124495042234,0.0351233025798313,-0.00381923910900836,1,1,1,-0.00525699538818129,-0.00487264793808648,-0.0135726062749409,0.0361434709044882,0.0290294530643988,0.116238545562771
0.458568957386356,0.478326295601286,0.482344813826953,727696,1992-05-12,1.01413513730131,-0.00525699538818129,0.00586467972599447,0.000480942647589248,0.000607684337813175,-0.00131945110833882,0.0188946738041113,0.0251428289992121,-0.000762814045621207,1,1,1,0.000384347450094809,-0.00756378557908037,0.000192173725047405,0.0388765621817442,0.0288835963479641,0.0935206920655997
0.496651779242683,0.497961466981529,0.50093696074395,727697,1992-05-13,1.01368702641258,0.000384347450094809,-0.00525699538818129,0.00586467972599447,-0.00487264793808648,-0.000815758535473576,0.0115771079073832,0.00984504958898131,0.00686068655696079,1,1,1,-0.00794813302917518,-0.0153306183852288,-0.0025453235682555,0.0502128907897254,0.0270303810504549,0.0972390972673413
0.477579798487429,0.487351475889924,0.494192047179285,727698,1992-05-14,1.00499163196201,-0.00794813302917518,0.000384347450094809,-0.00525699538818129,-0.00756378557908037,-0.00651677287483476,0.0021689360163876,-0.0075429999039108,0.0174263717463033,1,1,1,-0.00738248535605367,-0.000749794971016168,-0.0013070629810717,0.0213668845453722,-0.0130174729131471,0.0595625315003736
0.48306295791981,0.493421800700293,0.497835903525509,727699,1992-05-15,0.997250381607735,-0.00738248535605367,-0.00794813302917518,0.000384347450094809,-0.0153306183852288,-0.014325201297921,0.00853271277240453,-0.0143015094702434,0.0152269399707174,2,2,2,0.0066326903850375,0.0152565124823704,0.00958326221073425,-0.000369071204504657,-0.0473416124990734,0.00580891012247411
0.537759159094258,0.5348967243136,0.52298800969132,727702,1992-05-18,1.00353587104099,0.0066326903850375,-0.00738248535605367,-0.00794813302917518,-0.000749794971016168,-0.0135726062749409,0.00378978676452948,0.00641181920132624,-0.00272307318259179,2,2,1,0.00862382209733292,0.00627014628015104,-0.00339139071243424,0.0397616309543087,-0.00261282154829679,0.0448223701023772
0.522753356988937,0.515137135932436,0.511135319263191,727703,1992-05-19,1.01190655570213,0.00862382209733292,0.0066326903850375,-0.00738248535605367,0.0152565124823704,0.000192173725047405,-0.00131945110833882,0.0148929946862965,0.000853845966187616,1,1,1,-0.00235367581718188,-0.00907025541707587,-0.0100871820736364,0.0348356127543998,-0.00042261727139593,0.0333937819527839
