ydatestr,ydate,openp,cp
2002-05-23,731359,109.26,110.1
2002-05-24,731360,109.98,108.69
2002-05-28,731364,109.05,108.1
2002-05-29,731365,107.62,107.3
2002-05-30,731366,106.55,107
2002-05-31,731367,107.4,107.22
2002-06-03,731370,107.09,104.37
2002-06-04,731371,104.15,104.63
2002-06-05,731372,104.95,105.61
2002-06-06,731373,105.54,103.46
2002-06-07,731374,101.78,103.34
2002-06-10,731377,103.24,103.74
2002-06-11,731378,104.13,101.96
2002-06-12,731379,101.71,102.58
2002-06-13,731380,102.13,101.55
2002-06-14,731381,100.31,101.4
2002-06-17,731384,101.92,104.12
2002-06-18,731385,103.74,104.97
2002-06-19,731386,103.5,102.52
2002-06-20,731387,102.26,101.21
2002-06-21,731388,100.47,99.28
2002-06-24,731391,98.61,99.8
2002-06-25,731392,100.3,97.56
2002-06-26,731393,95.2,97.72
2002-06-27,731394,98.5,99.43
2002-06-28,731395,99.24,98.96
2002-07-01,731398,99.18,97.03
2002-07-02,731399,96.86,94.97
2002-07-03,731400,94.62,95.51
2002-07-05,731402,96.78,99.31
2002-07-08,731405,98.98,98.07
2002-07-09,731406,97.73,95.6
2002-07-10,731407,96,92.12
2002-07-11,731408,91.76,92.87
2002-07-12,731409,93.33,91.85
2002-07-15,731412,91.64,92.34
2002-07-16,731413,91.12,90.56
2002-07-17,731414,92.46,90.74
2002-07-18,731415,90.7,87.8
2002-07-19,731416,86.76,84.71
2002-07-22,731419,84.1,82.2
2002-07-23,731420,82.55,79.95
2002-07-24,731421,78.13,84.72
2002-07-25,731422,84.27,84
2002-07-26,731423,84.65,85.6
2002-07-29,731426,87.5,89.77
2002-07-30,731427,89.32,90.94
2002-07-31,731428,90.49,91.16
2002-08-01,731429,90.88,88.78
2002-08-02,731430,88.5,86.79
2002-08-05,731433,86.49,83.77
2002-08-06,731434,85.23,86.59
2002-08-07,731435,87.87,88.1
2002-08-08,731436,88.42,90.95
2002-08-09,731437,90.1,91.29
2002-08-12,731440,89.99,90.62
2002-08-13,731441,90.15,88.97
2002-08-14,731442,89.02,92.22
2002-08-15,731443,92.84,93.5
2002-08-16,731444,92.82,93.22
2002-08-19,731447,93.46,95.4
2002-08-20,731448,94.82,94.39
2002-08-21,731449,95.06,95.75
2002-08-22,731450,95.49,96.68
2002-08-23,731451,96.01,94.6
2002-08-26,731454,94.91,95.26
2002-08-27,731455,95.7,94.16
2002-08-28,731456,93.28,92.1
2002-08-29,731457,91.27,92.14
2002-08-30,731458,91.68,91.78
2002-09-03,731462,90.73,88.28
2002-09-04,731463,88.61,89.54
2002-09-05,731464,88.49,88.78
2002-09-06,731465,89.75,90
2002-09-09,731468,89.1,90.66
2002-09-10,731469,91.14,91.7
2002-09-11,731470,92.47,91.13
2002-09-12,731471,90.75,89.45
2002-09-13,731472,88.69,89.67
2002-09-16,731475,89.31,89.89
2002-09-17,731476,90.89,87.83
2002-09-18,731477,87.01,86.95
2002-09-19,731478,85.99,84.7
2002-09-20,731479,84.92,84.35
2002-09-23,731482,83.65,83.66
2002-09-24,731483,82.44,82.31
2002-09-25,731484,83.37,84.35
2002-09-26,731485,85.02,85.73
2002-09-27,731486,85,82.75
2002-09-30,731489,82,81.79
2002-10-01,731490,82.43,85.72
2002-10-02,731491,84.69,83.15
2002-10-03,731492,83.14,82.31
2002-10-04,731493,82.8,80.8
2002-10-07,731496,80.06,79.13
2002-10-08,731497,79.81,80.37
2002-10-09,731498,79.09,78.1
2002-10-10,731499,77.94,80.63
2002-10-11,731500,82.1,84.16
2002-10-14,731503,83.2,84.63
2002-10-15,731504,86.99,88.7
2002-10-16,731505,87.41,86.55
2002-10-17,731506,88.87,88.27
2002-10-18,731507,87.65,88.64
2002-10-21,731510,88.12,90.17
2002-10-22,731511,89.05,89.52
2002-10-23,731512,88.77,90.2
2002-10-24,731513,90.75,88.36
2002-10-25,731514,88.21,90.2
2002-10-28,731517,91.15,89.61
2002-10-29,731518,89.08,88.57
2002-10-30,731519,88.68,89.43
2002-10-31,731520,89.66,88.52
2002-11-01,731521,88.35,90.27
2002-11-04,731524,91.8,91.13
2002-11-05,731525,90.84,91.85
2002-11-06,731526,92.48,93.04
2002-11-07,731527,92.02,90.76
2002-11-08,731528,90.53,89.65
2002-11-11,731531,89.51,88.26
2002-11-12,731532,88.66,88.96
2002-11-13,731533,88.32,89.05
2002-11-14,731534,90.07,90.73
2002-11-15,731535,90,91.4
2002-11-18,731538,92.15,90.48
2002-11-19,731539,90.02,90.36
2002-11-20,731540,89.98,92.37
2002-11-21,731541,92.6,94.09
2002-11-22,731542,93.48,93.42
2002-11-25,731545,93.43,93.48
2002-11-26,731546,93.07,91.7
2002-11-27,731547,92.52,94.28
2002-11-29,731549,94.8,93.98
2002-12-02,731552,95.47,94.13
2002-12-03,731553,93.25,92.87
2002-12-04,731554,91.77,92.45
2002-12-05,731555,92.73,91.43
2002-12-06,731556,90.12,92.03
2002-12-09,731559,91.07,89.5
2002-12-10,731560,90.02,90.7
2002-12-11,731561,90.42,90.78
2002-12-12,731562,91.2,90.77
2002-12-13,731563,89.91,89.34
2002-12-16,731566,89.82,91.65
2002-12-17,731567,91.37,90.85
2002-12-18,731568,90.32,89.8
2002-12-19,731569,89.35,89.16
2002-12-20,731570,89.2,89.99
2002-12-23,731573,89.59,90.02
2002-12-24,731574,89.59,89.35
2002-12-26,731576,89.7,89.39
2002-12-27,731577,88.96,87.38
2002-12-30,731580,87.79,88.11
2002-12-31,731581,87.99,88.23
2003-01-02,731583,88.85,91.07
2003-01-03,731584,90.91,91.35
2003-01-06,731587,91.24,92.96
2003-01-07,731588,92.9,92.73
2003-01-08,731589,92.2,91.39
2003-01-09,731590,91.82,92.81
2003-01-10,731591,91.95,93.06
2003-01-13,731594,93.54,93.03
2003-01-14,731595,92.69,93.33
2003-01-15,731596,93.54,92.4
2003-01-16,731597,92.5,92.02
2003-01-17,731598,90.99,90.66
2003-01-21,731602,90.87,89.25
2003-01-22,731603,88.77,88.17
2003-01-23,731604,88.75,88.71
2003-01-24,731605,88.59,86.38
2003-01-27,731608,85.73,85.2
2003-01-28,731609,85.63,85.83
2003-01-29,731610,85.42,86.48
2003-01-30,731611,86.79,84.43
2003-01-31,731612,84.15,86.06
2003-02-03,731615,86.14,86.23
2003-02-04,731616,85.31,85.38
2003-02-05,731617,85.75,84.85
2003-02-06,731618,84.37,84.45
2003-02-07,731619,84.91,83.42
2003-02-10,731622,83.46,84.01
2003-02-11,731623,84.37,83.43
2003-02-12,731624,83.16,82.1
2003-02-13,731625,82.15,82.35
2003-02-14,731626,82.37,84.15
2003-02-18,731630,84.53,85.63
2003-02-19,731631,85.32,85.18
2003-02-20,731632,85.21,84.33
2003-02-21,731633,84.38,85.18
2003-02-24,731636,84.93,83.8
2003-02-25,731637,82.95,84.47
2003-02-26,731638,84.02,83.24
2003-02-27,731639,83.7,84.34
2003-02-28,731640,84.47,84.9
2003-03-03,731643,85.26,84.09
2003-03-04,731644,83.95,82.75
2003-03-05,731645,82.61,83.45
2003-03-06,731646,82.87,82.75
2003-03-07,731647,81.61,83.32
2003-03-10,731650,82.6,81.32
2003-03-11,731651,81.48,80.52
2003-03-12,731652,80.38,81.06
2003-03-13,731653,82.18,83.86
2003-03-14,731654,84.2,84.13
2003-03-17,731657,83.46,86.78
2003-03-18,731658,87.15,87.29
2003-03-19,731659,87.28,87.96
2003-03-20,731660,87.33,88.15
2003-03-21,731661,88.8,89.67
2003-03-24,731664,88.02,86.69
2003-03-25,731665,86.74,87.52
2003-03-26,731666,87.56,87.08
2003-03-27,731667,86.4,87.15
2003-03-28,731668,86.47,86.71
2003-03-31,731671,85.35,84.74
2003-04-01,731672,85.25,86.04
2003-04-02,731673,87.54,88.12
2003-04-03,731674,88.87,87.7
2003-04-04,731675,88.43,88.22
2003-04-07,731678,90.34,88.05
2003-04-08,731679,88.3,88.19
2003-04-09,731680,88.36,87.03
2003-04-10,731681,87.09,87.51
2003-04-11,731682,88.16,87.15
2003-04-14,731685,87.47,88.95
2003-04-15,731686,88.84,89.78
2003-04-16,731687,89.91,88.25
2003-04-17,731688,88.3,89.56
2003-04-21,731692,89.86,89.65
2003-04-22,731693,89.1,91.34
2003-04-23,731694,91.62,92.18
2003-04-24,731695,91.53,91.36
2003-04-25,731696,91.3,90.23
2003-04-28,731699,90.44,91.79
2003-04-29,731700,92.14,92.11
2003-04-30,731701,91.91,91.91
2003-05-01,731702,91.92,91.9
2003-05-02,731703,91.56,93.21
2003-05-05,731706,93.47,93.03
2003-05-06,731707,93.04,93.91
2003-05-07,731708,93.42,93.39
2003-05-08,731709,92.52,92.45
2003-05-09,731710,92.83,93.73
2003-05-12,731713,93.5,94.88
2003-05-13,731714,94.53,94.71
2003-05-14,731715,95.09,94.51
2003-05-15,731716,94.89,95.11
2003-05-16,731717,94.89,94.87
2003-05-19,731720,94.15,92.65
2003-05-20,731721,92.82,92.46
2003-05-21,731722,92.11,92.65
2003-05-22,731723,92.95,93.57
2003-05-23,731724,93.53,93.76
2003-05-27,731728,93.3,95.4
2003-05-28,731729,95.85,95.67
2003-05-29,731730,95.88,95.42
2003-05-30,731731,95.9,96.95
2003-06-02,731734,97.53,97.35
2003-06-03,731735,97.15,97.75
2003-06-04,731736,97.66,99.16
2003-06-05,731737,98.58,99.65
2003-06-06,731738,100.4,99.26
2003-06-09,731741,98.77,98.25
2003-06-10,731742,98.46,99.25
2003-06-11,731743,99.16,100.3
2003-06-12,731744,100.75,100.61
2003-06-13,731745,100.61,99.56
2003-06-16,731748,99.96,101.66
2003-06-17,731749,102.07,101.66
2003-06-18,731750,101.29,101.57
2003-06-19,731751,101.64,100.02
2003-06-20,731752,100.39,99.44
2003-06-23,731755,99.45,98.42
2003-06-24,731756,98.22,98.52
2003-06-25,731757,98.53,97.53
2003-06-26,731758,97.78,98.8
2003-06-27,731759,98.75,97.66
2003-06-30,731762,98.22,97.63
2003-07-01,731763,97.25,98.53
2003-07-02,731764,98.77,99.77
2003-07-03,731765,99.07,98.74
2003-07-07,731769,99.65,100.7
2003-07-08,731770,100.5,101.15
2003-07-09,731771,100.92,100.58
2003-07-10,731772,99.84,99.3
2003-07-11,731773,99.39,100.24
2003-07-14,731776,101.2,100.73
2003-07-15,731777,101.38,100.51
2003-07-16,731778,100.81,99.92
2003-07-17,731779,99.15,98.5
2003-07-18,731780,99.02,99.51
2003-07-21,731783,99.45,98.28
2003-07-22,731784,98.69,99.17
2003-07-23,731785,99.21,99.24
2003-07-24,731786,99.99,98.49
2003-07-25,731787,98.66,100.23
2003-07-28,731790,100.37,99.86
2003-07-29,731791,100.14,99.4
2003-07-30,731792,99.6,99.16
2003-07-31,731793,99.98,99.39
2003-08-01,731794,99.19,98.51
2003-08-04,731797,98.31,98.51
2003-08-05,731798,98.41,96.42
2003-08-06,731799,96.69,96.98
2003-08-07,731800,97.17,98
2003-08-08,731801,98.32,98.28
2003-08-11,731804,98.26,98.65
2003-08-12,731805,98.71,99.55
2003-08-13,731806,99.82,99.04
2003-08-14,731807,99.1,99.31
2003-08-15,731808,99.36,99.62
2003-08-18,731811,99.93,100.48
2003-08-19,731812,100.69,100.86
2003-08-20,731813,100.29,100.45
2003-08-21,731814,101.05,100.77
2003-08-22,731815,101.75,99.77
2003-08-25,731818,99.71,99.93
2003-08-26,731819,99.5,100.11
2003-08-27,731820,100.05,100.14
2003-08-28,731821,100.4,100.76
2003-08-29,731822,100.61,101.44
2003-09-02,731826,101.64,102.8
2003-09-03,731827,103.03,103.36
2003-09-04,731828,103.1,103.41
2003-09-05,731829,102.94,102.83
2003-09-08,731832,103.04,103.68
2003-09-09,731833,103.37,103
2003-09-10,731834,102.53,101.96
2003-09-11,731835,102.1,102.26
2003-09-12,731836,101.91,102.45
2003-09-15,731839,102.52,102.09
2003-09-16,731840,102.23,103.58
2003-09-17,731841,103.48,103.38
2003-09-18,731842,103.4,104.6
2003-09-19,731843,104.27,103.67
2003-09-22,731846,102.85,102.55
2003-09-23,731847,102.59,102.94
2003-09-24,731848,103.12,101.11
2003-09-25,731849,101.41,100.28
2003-09-26,731850,100.44,99.95
2003-09-29,731853,100.3,100.93
2003-09-30,731854,100.48,99.95
2003-10-01,731855,100.24,102.08
2003-10-02,731856,101.93,102.45
2003-10-03,731857,103.67,103.39
2003-10-06,731860,103.48,103.86
2003-10-07,731861,103.26,104.26
2003-10-08,731862,104.33,104
2003-10-09,731863,104.88,104.28
2003-10-10,731864,104.27,104.57
2003-10-13,731867,104.71,104.9
2003-10-14,731868,104.8,105.27
2003-10-15,731869,105.86,104.99
2003-10-16,731870,104.68,105.41
2003-10-17,731871,105.47,104.26
2003-10-20,731874,104.45,105.04
2003-10-21,731875,104.82,104.86
2003-10-22,731876,104.03,103.54
2003-10-23,731877,102.89,103.35
2003-10-24,731878,102.83,103.58
2003-10-27,731881,103.74,103.63
2003-10-28,731882,103.98,105.04
2003-10-29,731883,104.77,105.18
2003-10-30,731884,105.79,105.4
2003-10-31,731885,105.4,105.3
2003-11-03,731888,105.75,105.99
2003-11-04,731889,105.99,105.76
2003-11-05,731890,105.49,105.84
2003-11-06,731891,105.6,106.4
2003-11-07,731892,106.64,105.61
2003-11-10,731895,105.74,105.18
2003-11-11,731896,105.09,105.15
2003-11-12,731897,105.23,106.33
2003-11-13,731898,106.01,106.36
2003-11-14,731899,106.4,105.46
2003-11-17,731902,104.91,104.93
2003-11-18,731903,105.24,103.84
2003-11-19,731904,104.03,104.72
2003-11-20,731905,104,103.78
2003-11-21,731906,104.24,104.21
2003-11-24,731909,104.69,105.59
2003-11-25,731910,105.73,105.99
2003-11-26,731911,106.42,106.37
2003-11-28,731913,106.28,106.45
2003-12-01,731916,106.85,107.6
2003-12-02,731917,107.38,107.33
2003-12-03,731918,107.65,107.16
2003-12-04,731919,107.17,107.6
2003-12-05,731920,107.12,106.85
2003-12-08,731923,106.74,107.57
2003-12-09,731924,107.9,106.74
2003-12-10,731925,106.77,106.73
2003-12-11,731926,106.68,107.93
2003-12-12,731927,107.97,108.14
2003-12-15,731930,109.17,107.6
2003-12-16,731931,107.68,108.16
2003-12-17,731932,108.06,108.5
2003-12-18,731933,108.55,109.72
2003-12-19,731934,109.3,108.9
2003-12-22,731937,108.79,109.66
2003-12-23,731938,109.48,109.73
2003-12-24,731939,109.52,109.62
2003-12-26,731941,109.71,109.7
2003-12-29,731944,110.1,111.16
2003-12-30,731945,111.09,111.18
2003-12-31,731946,111.22,111.28
2004-01-02,731948,111.74,111.23
2004-01-05,731951,111.69,112.44
2004-01-06,731952,112.16,112.55
2004-01-07,731953,112.39,112.93
2004-01-08,731954,113.25,113.38
2004-01-09,731955,112.83,112.39
2004-01-12,731958,112.55,113.22
2004-01-13,731959,113.09,112.56
2004-01-14,731960,112.76,113.5
2004-01-15,731961,113.57,113.78
2004-01-16,731962,114.04,114.23
2004-01-20,731966,114.53,114.2
2004-01-21,731967,114.13,115.1
2004-01-22,731968,115.14,114.8
2004-01-23,731969,115,114.43
2004-01-26,731972,114.39,115.87
2004-01-27,731973,115.75,114.68
2004-01-28,731974,114.98,113.37
2004-01-29,731975,113.56,113.48
2004-01-30,731976,113.52,113.48
2004-02-02,731979,113.7,113.97
2004-02-03,731980,113.74,113.78
2004-02-04,731981,113.19,112.85
2004-02-05,731982,113.17,113.18
2004-02-06,731983,113.42,114.45
2004-02-09,731986,114.67,114.48
2004-02-10,731987,114.28,114.85
2004-02-11,731988,114.85,116.07
2004-02-12,731989,115.97,115.65
2004-02-13,731990,115.82,115.13
2004-02-17,731994,115.85,116.17
2004-02-18,731995,116.2,115.66
2004-02-19,731996,116.33,115.23
2004-02-20,731997,115.48,114.88
2004-02-23,732000,115.22,114.59
2004-02-24,732001,114.27,114.39
2004-02-25,732002,114.46,114.87
2004-02-26,732003,114.61,114.94
2004-02-27,732004,115.19,115.02
2004-03-01,732007,115.43,116.16
2004-03-02,732008,115.94,115.48
2004-03-03,732009,115.25,115.69
2004-03-04,732010,115.72,115.99
2004-03-05,732011,115.42,116.38
2004-03-08,732014,116.34,114.96
2004-03-09,732015,115.1,114.5
2004-03-10,732016,114.72,112.58
2004-03-11,732017,112.4,111.12
2004-03-12,732018,111.73,112.58
2004-03-15,732021,112.27,111.2
2004-03-16,732022,111.78,111.79
2004-03-17,732023,112.18,113.04
2004-03-18,732024,112.7,113.07
2004-03-19,732025,112.41,111.06
2004-03-22,732028,110.54,109.65
2004-03-23,732029,110.25,109.46
2004-03-24,732030,109.58,109.55
2004-03-25,732031,110.08,111
2004-03-26,732032,110.96,111.03
2004-03-29,732035,111.63,112.59
2004-03-30,732036,112.3,112.97
2004-03-31,732037,112.99,113.1
2004-04-01,732038,113.07,113.78
2004-04-02,732039,114.81,114.64
2004-04-05,732042,114.46,115.27
2004-04-06,732043,114.83,114.9
2004-04-07,732044,114.95,114.63
2004-04-08,732045,115.41,114.37
2004-04-12,732049,114.58,114.82
2004-04-13,732050,115.26,113.21
2004-04-14,732051,112.61,113.39
2004-04-15,732052,113.45,112.96
2004-04-16,732053,113.38,113.83
2004-04-19,732056,113.55,113.83
2004-04-20,732057,114.08,111.92
2004-04-21,732058,112.2,112.67
2004-04-22,732059,112.48,114.25
2004-04-23,732060,114.42,114.36
2004-04-26,732063,114.5,114.2
2004-04-27,732064,114.23,114.3
2004-04-28,732065,113.89,112.82
2004-04-29,732066,112.72,111.83
2004-04-30,732067,112.17,110.96
2004-05-03,732070,111.37,112.15
2004-05-04,732071,112.25,112.06
2004-05-05,732072,112.41,112.78
2004-05-06,732073,112.02,111.81
2004-05-07,732074,111.22,109.96
2004-05-10,732077,109.44,108.83
2004-05-11,732078,109.46,109.75
2004-05-12,732079,109.57,110.45
2004-05-13,732080,109.76,109.99
2004-05-14,732081,109.95,110.04
2004-05-17,732084,108.89,109.1
2004-05-18,732085,109.49,109.65
2004-05-19,732086,110.5,109.27
2004-05-20,732087,109.45,109.62
2004-05-21,732088,109.97,109.81
2004-05-24,732091,110.53,110.27
2004-05-25,732092,109.9,111.85
2004-05-26,732093,111.66,112.24
2004-05-27,732094,112.54,112.87
2004-05-28,732095,112.73,112.86
2004-06-01,732099,112.46,112.71
2004-06-02,732100,113.03,113.13
2004-06-03,732101,112.81,112.09
2004-06-04,732102,112.98,112.98
2004-06-07,732105,113.43,114.7
2004-06-08,732106,114.37,114.86
2004-06-09,732107,114.51,113.79
2004-06-10,732108,114.04,114.35
2004-06-14,732112,113.82,113.22
2004-06-15,732113,113.9,114.02
2004-06-16,732114,114,114
2004-06-17,732115,113.85,113.83
2004-06-18,732116,113.27,113.63
2004-06-21,732119,113.75,113.2
2004-06-22,732120,113.13,113.77
2004-06-23,732121,113.61,114.75
2004-06-24,732122,114.56,114.39
2004-06-25,732123,114.41,113.84
2004-06-28,732126,114.52,113.45
2004-06-29,732127,113.53,113.92
2004-06-30,732128,114.07,114.53
2004-07-01,732129,114.25,112.94
2004-07-02,732130,113.16,112.88
2004-07-06,732134,112.37,111.89
2004-07-07,732135,111.81,112.22
2004-07-08,732136,111.81,111.44
2004-07-09,732137,111.72,111.73
2004-07-12,732140,111.52,111.78
2004-07-13,732141,111.92,111.86
2004-07-14,732142,111.26,111.52
2004-07-15,732143,111.74,110.8
2004-07-16,732144,111.57,110.71
2004-07-19,732147,110.75,110.24
2004-07-20,732148,110.53,111.64
2004-07-21,732149,111.82,109.58
2004-07-22,732150,109.36,109.88
2004-07-23,732151,109.62,108.96
2004-07-26,732154,109.19,108.75
2004-07-27,732155,109.05,109.77
2004-07-28,732156,109.55,110.1
2004-07-29,732157,110.54,110.57
2004-07-30,732158,110.32,110.84
2004-08-02,732161,110.19,111.07
2004-08-03,732162,110.93,110.21
2004-08-04,732163,109.89,110.2
2004-08-05,732164,110.29,108.4
2004-08-06,732165,107.63,106.85
2004-08-09,732168,107.02,107
2004-08-10,732169,107.31,108.38
2004-08-11,732170,107.68,108.16
2004-08-12,732171,107.68,106.98
2004-08-13,732172,107.1,107.19
2004-08-16,732175,107.14,108.3
2004-08-17,732176,108.75,108.91
2004-08-18,732177,108.52,110.03
2004-08-19,732178,109.81,109.71
2004-08-20,732179,109.61,110.48
2004-08-23,732182,110.55,110.2
2004-08-24,732183,110.64,110.35
2004-08-25,732184,110.33,111.1
2004-08-26,732185,110.96,111.1
2004-08-27,732186,111.2,111.45
2004-08-30,732189,111.22,110.53
2004-08-31,732190,110.66,111.11
2004-09-01,732191,110.95,111.32
2004-09-02,732192,111.24,112.58
2004-09-03,732193,112.33,112.12
2004-09-07,732197,112.54,112.86
2004-09-08,732198,112.62,112.58
2004-09-09,732199,112.57,112.48
2004-09-10,732200,112.52,113.06
2004-09-13,732203,113.31,113.43
2004-09-14,732204,113.3,113.66
2004-09-15,732205,113.3,112.8
2004-09-16,732206,112.85,113.14
2004-09-17,732207,112.95,113.15
2004-09-20,732210,112.67,112.47
2004-09-21,732211,112.75,112.96
2004-09-22,732212,112.5,111.55
2004-09-23,732213,111.6,110.95
2004-09-24,732214,111.17,111.46
2004-09-27,732217,111.1,110.75
2004-09-28,732218,110.91,111.28
2004-09-29,732219,111.21,111.84
2004-09-30,732220,111.55,111.76
2004-10-01,732221,112.26,113.65
2004-10-04,732224,114.1,113.84
2004-10-05,732225,113.85,113.9
2004-10-06,732226,113.77,114.68
2004-10-07,732227,114.38,113.45
2004-10-08,732228,113.15,112.51
2004-10-11,732231,112.78,112.97
2004-10-12,732232,112.2,112.53
2004-10-13,732233,113,111.54
2004-10-14,732234,111.68,110.64
2004-10-15,732235,111.02,111.26
2004-10-18,732238,110.89,111.68
2004-10-19,732239,112.02,110.74
2004-10-20,732240,110.38,110.52
2004-10-21,732241,110.79,111.24
2004-10-22,732242,111.19,109.99
2004-10-25,732245,109.75,109.86
2004-10-26,732246,110.13,111.54
2004-10-27,732247,111.38,112.88
2004-10-28,732248,112.78,113.22
2004-10-29,732249,113.12,113.2
2004-11-01,732252,113.56,113.51
2004-11-02,732253,113.67,113.55
2004-11-03,732254,115.03,114.98
2004-11-04,732255,114.78,116.55
2004-11-05,732256,117.05,117.28
2004-11-08,732259,116.98,117.11
2004-11-09,732260,117.08,116.88
2004-11-10,732261,117.06,116.97
2004-11-11,732262,117.18,117.86
2004-11-12,732263,117.97,118.79
2004-11-15,732266,118.5,118.73
2004-11-16,732267,118.36,117.88
2004-11-17,732268,118.37,118.58
2004-11-18,732269,118.53,118.74
2004-11-19,732270,118.7,117.42
2004-11-22,732273,117.17,117.98
2004-11-23,732274,117.93,118.16
2004-11-24,732275,118.27,118.44
2004-11-26,732277,118.51,118.35
2004-11-29,732280,118.79,117.81
2004-11-30,732281,118,117.89
2004-12-01,732282,118.16,119.23
2004-12-02,732283,119.1,119.33
2004-12-03,732284,119.31,119.25
2004-12-06,732287,119.21,119.21
2004-12-07,732288,119.49,118.1
2004-12-08,732289,118.21,118.79
2004-12-09,732290,118.14,119.21
2004-12-10,732291,118.92,119.33
2004-12-13,732294,119.76,120.37
2004-12-14,732295,120.18,120.79
2004-12-15,732296,120.7,120.88
2004-12-16,732297,120.72,120.81
2004-12-17,732298,119.46,119.44
2004-12-20,732301,119.75,119.47
2004-12-21,732302,119.6,120.39
2004-12-22,732303,120.38,120.68
2004-12-23,732304,120.87,120.77
2004-12-27,732308,121.2,120.52
2004-12-28,732309,120.64,121.18
2004-12-29,732310,121.08,121.36
2004-12-30,732311,121.4,121.13
2004-12-31,732312,121.3,120.87
2005-01-03,732315,121.56,120.3
2005-01-04,732316,120.46,118.83
2005-01-05,732317,118.74,118.01
2005-01-06,732318,118.44,118.61
2005-01-07,732319,118.97,118.44
2005-01-10,732322,118.34,119
2005-01-11,732323,118.64,118.18
2005-01-12,732324,118.4,118.57
2005-01-13,732325,118.64,117.62
2005-01-14,732326,117.97,118.24
2005-01-18,732330,118.05,119.47
2005-01-19,732331,119.43,118.22
2005-01-20,732332,117.89,117.5
2005-01-21,732333,117.79,116.78
2005-01-24,732336,117.09,116.55
2005-01-25,732337,116.91,116.88
2005-01-26,732338,117.32,117.23
2005-01-27,732339,117.19,117.43
2005-01-28,732340,117.49,117.43
2005-01-31,732343,117.95,118.16
2005-02-01,732344,118.25,118.91
2005-02-02,732345,119.06,119.27
2005-02-03,732346,119.06,118.96
2005-02-04,732347,119,120.23
2005-02-07,732350,120.25,120.07
2005-02-08,732351,120.17,120.21
2005-02-09,732352,120.42,119.31
2005-02-10,732353,119.66,119.74
2005-02-11,732354,119.7,120.77
2005-02-14,732357,120.69,120.68
2005-02-15,732358,120.8,121.13
2005-02-16,732359,120.93,121.21
2005-02-17,732360,121.23,120.23
2005-02-18,732361,120.24,120.39
2005-02-22,732365,119.9,118.6
2005-02-23,732366,118.93,119.45
2005-02-24,732367,119.24,120.24
2005-02-25,732368,120.27,121.43
2005-02-28,732371,121.15,120.63
2005-03-01,732372,120.82,121.23
2005-03-02,732373,120.76,121.17
2005-03-03,732374,121.66,121.22
2005-03-04,732375,122.05,122.73
2005-03-07,732378,122.66,122.79
2005-03-08,732379,122.67,122.33
2005-03-09,732380,121.97,120.97
2005-03-10,732381,121.2,121.24
2005-03-11,732382,121.31,120.39
2005-03-14,732385,120.61,121.14
2005-03-15,732386,121.42,120.14
2005-03-16,732387,119.7,119.12
2005-03-17,732388,119.31,119.36
2005-03-18,732389,119.11,118.54
2005-03-21,732392,118.71,118.1
2005-03-22,732393,118.37,116.9
2005-03-23,732394,116.95,117
2005-03-24,732395,117.46,117.14
2005-03-28,732399,117.42,117.31
2005-03-29,732400,117.14,116.53
2005-03-30,732401,116.78,118.18
2005-03-31,732402,118.19,117.96
2005-04-01,732403,118.63,117.43
2005-04-04,732406,117.36,117.63
2005-04-05,732407,117.78,118.19
2005-04-06,732408,118.45,118.6
2005-04-07,732409,118.41,119.24
2005-04-08,732410,119.17,118
2005-04-11,732413,118.29,118.09
2005-04-12,732414,117.89,118.7
2005-04-13,732415,118.56,117.3
2005-04-14,732416,117.4,115.77
2005-04-15,732417,115.74,114.15
2005-04-18,732420,114.12,114.5
2005-04-19,732421,115.1,115.41
2005-04-20,732422,115.38,113.8
2005-04-21,732423,114.79,116.01
2005-04-22,732424,115.74,115.57
2005-04-25,732427,115.86,116.33
2005-04-26,732428,115.96,115.2
2005-04-27,732429,114.86,115.65
2005-04-28,732430,115.27,114.2
2005-04-29,732431,115.07,115.75
2005-05-02,732434,116.07,116.4
2005-05-03,732435,116.07,116.6
2005-05-04,732436,116.65,117.5
2005-05-05,732437,117.67,117.46
2005-05-06,732438,117.93,117.09
2005-05-09,732441,117.21,117.82
2005-05-10,732442,117.36,116.6
2005-05-11,732443,116.93,117.24
2005-05-12,732444,117.32,115.95
2005-05-13,732445,116.3,115.72
2005-05-16,732448,115.7,116.8
2005-05-17,732449,116.41,117.58
2005-05-18,732450,118.09,118.79
2005-05-19,732451,119.02,119.29
2005-05-20,732452,119.34,119.12
2005-05-23,732455,119.21,119.78
2005-05-24,732456,119.44,119.5
2005-05-25,732457,119.35,119.41
2005-05-26,732458,119.79,120.05
2005-05-27,732459,120.06,120.25
2005-05-31,732463,120.08,119.48
2005-06-01,732464,119.52,120.5
2005-06-02,732465,120.23,120.76
2005-06-03,732466,120.55,120.15
2005-06-06,732469,119.95,120.04
2005-06-07,732470,120.39,120.13
2005-06-08,732471,120.43,119.91
2005-06-09,732472,119.74,120.48
2005-06-10,732473,120.56,120.2
2005-06-13,732476,119.94,120.58
2005-06-14,732477,120.45,120.86
2005-06-15,732478,121.16,121.09
2005-06-16,732479,121.06,121.4
2005-06-17,732480,121.54,121.36
2005-06-20,732483,121.08,121.4
2005-06-21,732484,121.5,121.47
2005-06-22,732485,121.68,121.57
2005-06-23,732486,121.32,119.86
2005-06-24,732487,119.88,118.98
